SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-5	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-6	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-7	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-8	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-9	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-10	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-11	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-12	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-13	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-14	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-15	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-16	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-17	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-18	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-19	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-20	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-21	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-22	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-23	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-24	107	2.46e-11	92.593000	27	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-25	105	1.38e-07	100.000000	18	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-26	104	1.61e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-27	102	1.22e-08	83.333000	24	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-28	101	3.32e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-29	101	8.98e-07	86.364000	22	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-30	101	3.32e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-31	101	3.32e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-32	101	3.32e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-33	101	4.75e-07	80.952000	21	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-34	101	3.32e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-35	101	3.32e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-36	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-37	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-38	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-39	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-40	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-41	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-42	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-43	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-44	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-45	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-46	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-47	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-48	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-49	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-50	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-51	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-52	100	2.81e-11	96.154000	26	acc:YP_009505548|1ab replicase, partial [Porcine reproductive and respiratory syndrome virus 2]	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-53	97	3.95e-06	100.000000	16	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-54	96	9.63e-07	94.737000	19	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-55	94	2.47e-08	100.000000	19	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-56	94	3.84e-08	100.000000	19	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	ERR6109872_cap3_Contig-57	94	3.84e-08	100.000000	19	acc:NP_740602|nsp9 (RdRp) [Porcine reproductive and respiratory syndrome virus]	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-30
