SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	1	7.90e+00	NidoAstro_RdRp	1.17e-06	78.3	69 / 76	1	NC_040535.1|Rodent arterivirus isolate RtMc-Arterivirus/Tibet2014, complete genome	taxid:1806636|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	1	8.00e+00	NidoAstro_RdRp	1.17e-06	85.0	60 / 76	1	NC_001639.1|Lactate dehydrogenase-elevating virus, complete genome	taxid:11048|Gammaarterivirus lacdeh|Gammaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109872	ERS6987163	ERP130049	Chlorocebus sabaeus	60711	1	8.90e+00	NidoAstro_RdRp	4.53e-04	80.0	60 / 76	1	NC_002532.2|Equine arteritis virus, complete genome	taxid:11047|Alphaarterivirus equid|Alphaarterivirus|Equarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	1	6.00e-04	Flavi_RdRp	1.74e-07	87.0	69 / 76	1	NC_035889.1|Zika virus isolate ZIKV/H. sapiens/Brazil/Natal/2015, complete genome	taxid:64320|Orthoflavivirus zikaense|Orthoflavivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	4663	6.60e-03	NidoAstro_RdRp	3.02e-10	91.7	72 / 86	521	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	422	3.60e-02	NidoAstro_RdRp	4.49e-11	95.8	72 / 90	41	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	39	5.90e-01	NidoAstro_RdRp	1.08e-09	100.0	69 / 86	1	NC_040535.1|Rodent arterivirus isolate RtMc-Arterivirus/Tibet2014, complete genome	taxid:1806636|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	6	6.70e-01	Nido_NiRAN	2.04e-07	75.0	60 / 77	3	NC_032987.1|Rat arterivirus 1 isolate Ningxia2015 ORF1ab polyprotein, ORF1a polyprotein, E, GP2, GP3, GP4, ORF5a, GP5, M, and N genes, complete cds	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	7	2.70e+00	Nido_NiRAN	1.73e-07	81.8	66 / 77	2	NC_048209.1|Zambian malbrouck virus 1 isolate SHFVagmMal_seqID_01, partial genome	taxid:2682610|Epsilonarterivirus zamalb|Sheartevirus|Epsilonarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	1	3.60e+00	NidoAstro_RdRp	4.20e-02	68.4	57 / 76	1	NC_002532.2|Equine arteritis virus, complete genome	taxid:11047|Alphaarterivirus equid|Alphaarterivirus|Equarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	1	5.90e+00	NidoAstro_RdRp	4.16e-06	73.9	69 / 76	1	NC_043487.1|Lelystad virus, complete genome	taxid:11049|Betaarterivirus suid 1|Eurpobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	1	6.20e+00	NidoAstro_RdRp	9.20e-08	95.2	63 / 76	1	NC_028963.1|Rat arterivirus 1 isolate Jilin2014, complete genome	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	4	8.10e+00	NidoAstro_RdRp	3.28e-07	90.0	60 / 76	1	NC_001639.1|Lactate dehydrogenase-elevating virus, complete genome	taxid:11048|Gammaarterivirus lacdeh|Gammaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109873	ERS6987164	ERP130049	Chlorocebus sabaeus	60711	1	9.40e+00	NidoAstro_RdRp	1.10e-01	68.8	48 / 76	1	NC_024781.1|Marburg marburgvirus isolate Ravn virus/H.sapiens-tc/KEN/1987/Kitum Cave-810040, complete genome	taxid:3052505|Orthomarburgvirus|Filoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	1962	9.80e-03	NidoAstro_RdRp	5.69e-14	100.0	81 / 101	270	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	436	5.30e-02	NidoAstro_RdRp	1.60e-10	100.0	66 / 88	36	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	5	2.90e-01	NidoAstro_RdRp	3.03e-06	73.9	69 / 77	1	NC_043487.1|Lelystad virus, complete genome	taxid:11049|Betaarterivirus suid 1|Eurpobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	16	1.60e+00	Nido_NiRAN	4.20e-07	78.9	57 / 79	1	NC_032987.1|Rat arterivirus 1 isolate Ningxia2015 ORF1ab polyprotein, ORF1a polyprotein, E, GP2, GP3, GP4, ORF5a, GP5, M, and N genes, complete cds	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	9	1.90e+00	Nido_NiRAN	3.32e-07	94.4	54 / 80	1	NC_048209.1|Zambian malbrouck virus 1 isolate SHFVagmMal_seqID_01, partial genome	taxid:2682610|Epsilonarterivirus zamalb|Sheartevirus|Epsilonarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	1	3.50e+00	NidoAstro_RdRp	3.84e-05	94.1	51 / 76	1	NC_028963.1|Rat arterivirus 1 isolate Jilin2014, complete genome	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109876	ERS6987167	ERP130049	Chlorocebus sabaeus	60711	9	4.00e+00	Nido_NiRAN	3.25e-07	94.4	54 / 76	1	NC_029992.1|Free State vervet virus isolate VSAI1003, complete genome	taxid:1737586|Epsilonarterivirus safriver|Sheartevirus|Epsilonarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	3310	3.70e-03	NidoAstro_RdRp	2.85e-11	100.0	72 / 82	401	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	346	3.20e-02	NidoAstro_RdRp	1.08e-09	95.2	63 / 83	39	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	4	1.40e+00	Nido_NiRAN	2.43e-07	94.4	54 / 82	2	NC_048209.1|Zambian malbrouck virus 1 isolate SHFVagmMal_seqID_01, partial genome	taxid:2682610|Epsilonarterivirus zamalb|Sheartevirus|Epsilonarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	10	1.60e+00	Nido_NiRAN	1.32e-07	72.7	66 / 89	2	NC_032987.1|Rat arterivirus 1 isolate Ningxia2015 ORF1ab polyprotein, ORF1a polyprotein, E, GP2, GP3, GP4, ORF5a, GP5, M, and N genes, complete cds	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	16	1.70e+00	NidoAstro_RdRp	5.71e-06	73.9	69 / 78	1	NC_027124.1|Pebjah virus isolate I621, complete genome	taxid:1658615|Iotaarterivirus pejah|Peiartevirus|Iotaarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	2	2.80e+00	NidoAstro_RdRp	1.17e-06	94.7	57 / 76	2	NC_028963.1|Rat arterivirus 1 isolate Jilin2014, complete genome	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	2	4.00e+00	NidoAstro_RdRp	8.50e-07	87.0	69 / 76	2	NC_040535.1|Rodent arterivirus isolate RtMc-Arterivirus/Tibet2014, complete genome	taxid:1806636|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109877	ERS6987168	ERP130049	Chlorocebus sabaeus	60711	5	4.50e+00	NidoAstro_RdRp	1.17e-06	78.3	69 / 76	1	NC_043487.1|Lelystad virus, complete genome	taxid:11049|Betaarterivirus suid 1|Eurpobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109888	ERS6987179	ERP130049	Chlorocebus sabaeus	60711	40	1.90e-02	NidoAstro_RdRp	2.65e-11	100.0	69 / 93	6	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	2557	1.10e-02	NidoAstro_RdRp	3.54e-12	100.0	75 / 90	292	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	268	4.40e-02	Nido_NiRAN	1.36e-12	92.6	81 / 95	27	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	5	7.10e-01	NidoAstro_RdRp	3.93e-05	76.2	63 / 79	2	NC_002532.2|Equine arteritis virus, complete genome	taxid:11047|Alphaarterivirus equid|Alphaarterivirus|Equarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	22	2.00e+00	NidoAstro_RdRp	1.08e-09	84.0	75 / 82	2	NC_001639.1|Lactate dehydrogenase-elevating virus, complete genome	taxid:11048|Gammaarterivirus lacdeh|Gammaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	2	2.20e+00	NidoAstro_RdRp	1.48e-05	80.0	60 / 76	1	NC_035127.1|Olivier's shrew virus 1 isolate Gkd-1, complete genome	taxid:2012619|Muarterivirus afrigant|Muarterivirus|Crocarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	1	5.20e+00	Nido_NiRAN	2.39e-07	94.4	54 / 76	1	NC_048209.1|Zambian malbrouck virus 1 isolate SHFVagmMal_seqID_01, partial genome	taxid:2682610|Epsilonarterivirus zamalb|Sheartevirus|Epsilonarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109891	ERS6987182	ERP130049	Chlorocebus sabaeus	60711	1	6.40e+00	NidoAstro_RdRp	3.55e-08	80.0	75 / 76	1	NC_043487.1|Lelystad virus, complete genome	taxid:11049|Betaarterivirus suid 1|Eurpobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109892	ERS6987183	ERP130049	Chlorocebus sabaeus	60711	1303	7.10e-03	NidoAstro_RdRp	1.26e-11	100.0	72 / 95	130	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109892	ERS6987183	ERP130049	Chlorocebus sabaeus	60711	16	7.70e-03	NidoAstro_RdRp	1.73e-07	90.9	66 / 94	1	NC_002532.2|Equine arteritis virus, complete genome	taxid:11047|Alphaarterivirus equid|Alphaarterivirus|Equarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109892	ERS6987183	ERP130049	Chlorocebus sabaeus	60711	155	4.30e-02	NidoAstro_RdRp	1.48e-09	100.0	63 / 81	12	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109892	ERS6987183	ERP130049	Chlorocebus sabaeus	60711	11	2.90e+00	NidoAstro_RdRp	7.84e-06	73.9	69 / 81	1	NC_027124.1|Pebjah virus isolate I621, complete genome	taxid:1658615|Iotaarterivirus pejah|Peiartevirus|Iotaarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109892	ERS6987183	ERP130049	Chlorocebus sabaeus	60711	1	6.00e+00	NidoAstro_RdRp	6.00e-03	80.0	60 / 76	1	NC_026509.1|DeBrazzas monkey arterivirus isolate PREDICT-06530, complete genome	taxid:1965063|Iotaarterivirus debrazmo|Debiartevirus|Iotaarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109893	ERS6987184	ERP130049	Chlorocebus sabaeus	60711	796	1.10e-03	NidoAstro_RdRp	1.30e-11	100.0	72 / 93	102	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109893	ERS6987184	ERP130049	Chlorocebus sabaeus	60711	97	3.10e-02	NidoAstro_RdRp	2.03e-09	91.3	69 / 95	8	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109893	ERS6987184	ERP130049	Chlorocebus sabaeus	60711	2	1.30e+00	NidoAstro_RdRp	1.10e-02	72.2	54 / 76	1	NC_034455.1|Kibale red colobus virus 2 isolate SHFV-krc2_RC61, partial genome	taxid:1936072|Etaarterivirus ugarco 1|Etaarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109893	ERS6987184	ERP130049	Chlorocebus sabaeus	60711	2	3.90e+00	Nido_NiRAN	2.83e-07	94.4	54 / 80	1	NC_029992.1|Free State vervet virus isolate VSAI1003, complete genome	taxid:1737586|Epsilonarterivirus safriver|Sheartevirus|Epsilonarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109899	ERS6987190	ERP130049	Chlorocebus sabaeus	60711	2153	6.10e-04	NidoAstro_RdRp	4.13e-18	91.4	105 / 111	243	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109899	ERS6987190	ERP130049	Chlorocebus sabaeus	60711	203	4.80e-02	NidoAstro_RdRp	1.60e-10	100.0	63 / 80	22	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109899	ERS6987190	ERP130049	Chlorocebus sabaeus	60711	4	4.50e-01	NidoAstro_RdRp	4.16e-06	81.0	63 / 77	1	NC_026509.1|DeBrazzas monkey arterivirus isolate PREDICT-06530, complete genome	taxid:1965063|Iotaarterivirus debrazmo|Debiartevirus|Iotaarterivirus|Simarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109899	ERS6987190	ERP130049	Chlorocebus sabaeus	60711	4	5.30e-01	Nido_NiRAN	1.31e-07	76.2	63 / 76	3	NC_032987.1|Rat arterivirus 1 isolate Ningxia2015 ORF1ab polyprotein, ORF1a polyprotein, E, GP2, GP3, GP4, ORF5a, GP5, M, and N genes, complete cds	taxid:1734441|Betaarterivirus chinrav 1|Chibartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109899	ERS6987190	ERP130049	Chlorocebus sabaeus	60711	2	5.20e+00	NidoAstro_RdRp	1.74e-07	80.0	75 / 76	1	NC_040535.1|Rodent arterivirus isolate RtMc-Arterivirus/Tibet2014, complete genome	taxid:1806636|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109900	ERS6987191	ERP130049	Chlorocebus sabaeus	60711	3580	2.00e-03	NidoAstro_RdRp	7.23e-13	100.0	78 / 91	261	NC_001961.1|Porcine respiratory and reproductive syndrome virus, complete genome	taxid:28344|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
ERR6109900	ERS6987191	ERP130049	Chlorocebus sabaeus	60711	356	1.60e-02	NidoAstro_RdRp	4.85e-12	100.0	72 / 102	25	NC_038291.1|Porcine reproductive and respiratory syndrome virus 2, complete genome	taxid:1965067|Betaarterivirus suid 2|Ampobartevirus|Betaarterivirus|Variarterivirinae|Arteriviridae|Arnidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-28
