SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-3	4453	4.75e-109	37.898000	628	acc:YP_009336883|hypothetical protein 2 [Shahe picorna-like virus 11]	taxid:1923441|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-4	4091	3.70e-108	33.429000	697	acc:NP_056825|RNA-dependent RNA polymerase [Tobacco necrosis virus A]	taxid:12055|Alphanecrovirus nicotianae|Alphanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-5	4038	2.16e-147	47.600000	500	acc:YP_009337749|hypothetical protein 2 [Hubei tombus-like virus 5]	taxid:1923292|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-6	3770	1.26e-111	37.246000	639	acc:YP_009337417|hypothetical protein 1 [Changjiang tombus-like virus 9]	taxid:1922823|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-7	3231	0.0	63.053000	452	acc:YP_009337230|hypothetical protein 2 [Changjiang tombus-like virus 4]	taxid:1922818|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-8	2929	0.0	58.414000	618	acc:YP_009342279|hypothetical protein 1 [Wenzhou tombus-like virus 1]	taxid:1923662|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-9	2740	1.34e-70	31.206000	564	acc:YP_009333554|hypothetical protein 1 [Beihai picorna-like virus 14]	taxid:1922556|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-10	2715	2.51e-160	51.255000	478	acc:YP_009337198|hypothetical protein 2 [Changjiang tombus-like virus 8]	taxid:1922822|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-11	2154	5.25e-27	30.671000	313	acc:YP_009333144|RNA-dependent RNA polymerase [Beihai narna-like virus 3]	taxid:1922455|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-12	2116	2.67e-54	34.889000	407	acc:YP_009342257|hypothetical protein [Wenzhou tombus-like virus 16]	taxid:1923669|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-13	1992	6.88e-94	46.997000	383	acc:YP_009333152|RNA-dependent RNA polymerase [Beihai narna-like virus 16]	taxid:1922443|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-14	1829	1.08e-176	49.735000	565	acc:YP_009337377|hypothetical protein [Sanxia water strider virus 16]	taxid:1923400|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-15	1809	1.55e-30	26.813000	593	acc:YP_009336769|hypothetical protein [Hubei diptera virus 16]	taxid:1922877|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-16	1690	4.82e-89	55.102000	245	acc:YP_009337648|hypothetical protein 2 [Sanxia tombus-like virus 2]	taxid:1923386|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-17	1630	5.51e-160	48.995000	547	acc:YP_009336702|RNA-dependent RNA polymerase [Sanxia narna-like virus 1]	taxid:1923360|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-18	1583	2.44e-50	34.783000	414	acc:YP_009336882|hypothetical protein 1 [Shahe picorna-like virus 11]	taxid:1923441|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-19	1357	1.74e-82	71.856000	167	acc:YP_009342267|hypothetical protein 1 [Wenzhou tombus-like virus 2]	taxid:1923672|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-20	1154	1.18e-07	23.636000	275	acc:YP_009337677|hypothetical protein 1 [Beihai tombus-like virus 15]	taxid:1922718|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-21	1145	4.42e-43	50.299000	167	acc:YP_009337648|hypothetical protein 2 [Sanxia tombus-like virus 2]	taxid:1923386|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-22	1048	4.78e-74	41.279000	344	acc:YP_009336648|hypothetical protein 1 [Shahe heteroptera virus 4]	taxid:1923420|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-23	1048	1.59e-19	24.911000	281	acc:YP_009337311|RNA-dependent RNA polymerase [Changjiang narna-like virus 2]	taxid:1922777|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-24	887	1.37e-67	48.291000	234	acc:YP_009337749|hypothetical protein 2 [Hubei tombus-like virus 5]	taxid:1923292|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-25	884	1.12e-37	29.897000	291	acc:YP_009337258|hypothetical protein [Wenzhou picorna-like virus 24]	taxid:1923609|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-26	871	1.93e-144	67.820000	289	acc:YP_009337155|hypothetical protein 1 [Changjiang tombus-like virus 12]	taxid:1922805|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-27	776	4.45e-68	46.939000	245	acc:YP_009333437|hypothetical protein 1 [Beihai picorna-like virus 44]	taxid:1922588|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-28	772	2.39e-139	75.889000	253	acc:YP_009342275|hypothetical protein 2 [Wenzhou tombus-like virus 3]	taxid:1923673|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-29	727	2.80e-62	42.803000	264	acc:YP_010769342|RNA-directed RNA polymerase [ssRNA phage SRR5466725_17]	taxid:2786415|Gahlinevirus luticola|Gahlinevirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-30	676	4.55e-61	63.218000	174	acc:YP_009337172|hypothetical protein 2 [Changjiang crawfish virus 7]	taxid:1922771|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-31	623	3.24e-101	71.981000	207	acc:YP_009333545|hypothetical protein [Beihai picorna-like virus 48]	taxid:1922592|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-32	582	6.19e-26	35.789000	190	acc:YP_009342275|hypothetical protein 2 [Wenzhou tombus-like virus 3]	taxid:1923673|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-33	567	7.35e-21	35.862000	145	acc:YP_009337674|hypothetical protein 2 [Changjiang tombus-like virus 22]	taxid:1922816|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-34	542	7.33e-39	42.197000	173	acc:YP_009362296|RNA-dependent RNA polymerase [Picorna-like virus AWando15]	taxid:1983535|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-35	532	2.80e-37	41.143000	175	acc:YP_009333566|hypothetical protein 1 [Beihai picorna-like virus 4]	taxid:1922583|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-36	531	4.44e-28	34.857000	175	acc:YP_009337258|hypothetical protein [Wenzhou picorna-like virus 24]	taxid:1923609|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-37	527	1.54e-33	55.446000	101	acc:YP_052925|87 kDa replicase protein [Pelargonium chlorotic ring pattern virus]	taxid:167021|Pelarspovirus chloropelargonii|Pelarspovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-38	508	3.43e-71	67.470000	166	acc:YP_009337055|hypothetical protein 1 [Hubei picorna-like virus 20]	taxid:1923100|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-39	506	4.39e-63	51.786000	168	acc:YP_009336751|hypothetical protein 2 [Beihai tombus-like virus 1]	taxid:1922712|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-40	502	3.10e-34	40.373000	161	acc:YP_009333386|hypothetical protein 1 [Beihai picorna-like virus 75]	taxid:1922622|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-41	495	3.16e-13	34.454000	119	acc:YP_009333502|hypothetical protein 1 [Beihai picorna-like virus 81]	taxid:1922629|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-42	486	3.03e-28	43.791000	153	acc:YP_009333515|hypothetical protein 1 [Beihai picorna-like virus 63]	taxid:1922609|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-43	471	1.58e-39	48.611000	144	acc:YP_009333444|hypothetical protein [Beihai picorna-like virus 61]	taxid:1922607|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-44	463	1.94e-63	64.706000	153	acc:YP_009336903|hypothetical protein 1 [Shahe tombus-like virus 1]	taxid:1923455|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-45	462	4.80e-41	48.148000	162	acc:YP_009336674|hypothetical protein 1 [Changjiang picorna-like virus 10]	taxid:1922783|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-46	456	2.03e-22	39.456000	147	acc:YP_009336823|hypothetical protein 2 [Hubei tombus-like virus 23]	taxid:1923270|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-47	454	4.99e-86	83.444000	151	acc:YP_009342275|hypothetical protein 2 [Wenzhou tombus-like virus 3]	taxid:1923673|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-48	443	9.77e-38	60.577000	104	acc:YP_009330066|hypothetical protein 1 [Beihai picorna-like virus 15]	taxid:1922557|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-49	433	8.68e-24	35.294000	136	acc:YP_009336567|hypothetical protein [Hubei picorna-like virus 49]	taxid:1923130|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-50	429	3.47e-19	36.552000	145	acc:NP_054007|RNA-dependent RNA polymerase [Carrot mottle mimic virus]	taxid:47736|Umbravirus carotae|Umbravirus|Calvusvirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-51	428	9.41e-21	42.478000	113	acc:YP_009337341|hypothetical protein 2 [Changjiang tombus-like virus 17]	taxid:1922810|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-52	427	2.26e-50	59.028000	144	acc:YP_001429581|hypothetical protein JP-A_gp1 [Marine RNA virus JP-A]	taxid:439015|Jericarnavirus A|Sogarnavirus|Marnaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-53	418	9.48e-57	68.421000	133	acc:YP_009666351|RNA-dependent RNA polymerase [Marine RNA virus SF-1]	taxid:1198329|Sanfarnavirus 1|Locarnavirus|Marnaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-54	416	0.012	36.667000	60	acc:YP_010798417|putative RNA-dependent RNA polymerase [Phoma matteucciicola ourmia-like virus 1]	taxid:2718722|Phoma penoulivirus|Penoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-55	415	3.17e-11	32.847000	137	acc:YP_009345025|hypothetical protein [Wuhan spider virus 3]	taxid:1923752|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-56	415	1.01e-11	28.571000	133	acc:YP_009337407|hypothetical protein 1 [Changjiang tombus-like virus 20]	taxid:1922814|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-57	401	2.33e-51	64.662000	133	acc:YP_009337383|hypothetical protein 2 [Changjiang tombus-like virus 6]	taxid:1922820|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-58	394	2.61e-30	47.009000	117	acc:YP_007501034|RNA-dependent RNA polymerase [Rosa rugosa leaf distortion virus]	taxid:535898|Pelarspovirus rosae|Pelarspovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-59	393	2.48e-46	60.000000	130	acc:YP_009336737|hypothetical protein 1 [Changjiang picorna-like virus 8]	taxid:1922797|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-60	391	9.96e-45	75.385000	130	acc:YP_010769749|RNA-directed RNA polymerase [ssRNA phage SRR7976356_5]	taxid:2786736|Pipunevirus caenadaptatum|Pipunevirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-61	386	4.07e-39	50.000000	128	acc:YP_001429581|hypothetical protein JP-A_gp1 [Marine RNA virus JP-A]	taxid:439015|Jericarnavirus A|Sogarnavirus|Marnaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-62	380	4.02e-56	73.016000	126	acc:YP_010769719|RNA-directed RNA polymerase [ssRNA phage Gerhypos.1_43]	taxid:2786227|Phobpsivirus agricola|Phobpsivirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-63	380	6.52e-57	74.400000	125	acc:YP_009342275|hypothetical protein 2 [Wenzhou tombus-like virus 3]	taxid:1923673|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-64	377	2.40e-38	52.000000	125	acc:YP_009337060|hypothetical protein 2 [Changjiang tombus-like virus 18]	taxid:1922811|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-65	367	2.96e-31	43.802000	121	acc:NP_056825|RNA-dependent RNA polymerase [Tobacco necrosis virus A]	taxid:12055|Alphanecrovirus nicotianae|Alphanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-66	366	0.001	38.182000	55	acc:YP_009330027|hypothetical protein 2 [Hubei sobemo-like virus 1]	taxid:1923194|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-67	347	4.00e-22	55.696000	79	acc:YP_009337311|RNA-dependent RNA polymerase [Changjiang narna-like virus 2]	taxid:1922777|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-68	346	1.01e-15	41.860000	86	acc:YP_009330108|hypothetical protein 1 [Beihai noda-like virus 5]	taxid:1922487|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-69	342	3.55e-16	35.238000	105	acc:YP_009330108|hypothetical protein 1 [Beihai noda-like virus 5]	taxid:1922487|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-70	338	8.32e-22	47.000000	100	acc:YP_009337712|hypothetical protein 2 [Hubei tombus-like virus 36]	taxid:1923284|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-71	324	8.51e-41	62.963000	108	acc:NP_647481|nonstructural polyprotein [Cricket paralysis virus]	taxid:12136|Cripavirus grylli|Cripavirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-72	315	2.01e-04	58.824000	34	acc:YP_009333246|replicase [Beihai hepe-like virus 10]	taxid:1922381|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-73	312	4.03e-16	38.835000	103	acc:YP_009345907|non-structural polyprotein [Bat dicibavirus]	taxid:1958784|Salisharnavirus|Marnaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-74	311	9.01e-32	59.794000	97	acc:YP_009337006|hypothetical protein 1 [Wenzhou picorna-like virus 10]	taxid:1923594|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-75	310	1.34e-16	44.944000	89	acc:YP_009333271|RNA-dependent RNA polymerase [Beihai narna-like virus 10]	taxid:1922437|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-76	299	4.89e-16	43.617000	94	acc:YP_009342291|hypothetical protein 2 [Wenzhou tombus-like virus 5]	taxid:1923675|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-77	297	5.84e-26	53.333000	90	acc:NP_056825|RNA-dependent RNA polymerase [Tobacco necrosis virus A]	taxid:12055|Alphanecrovirus nicotianae|Alphanecrovirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-78	297	9.87e-10	50.980000	51	acc:YP_009333251|RNA-dependent RNA polymerase [Beihai narna-like virus 6]	taxid:1922458|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-79	296	0.010	39.583000	48	acc:YP_009351824|hypothetical protein 1 [Biratnagar virus]	taxid:1955197|Viruses	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-80	289	1.90e-49	78.351000	97	acc:YP_009336747|hypothetical protein 1 [Changjiang picorna-like virus 7]	taxid:1922796|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-81	289	1.93e-46	81.915000	94	acc:YP_009336729|hypothetical protein 1 [Changjiang crawfish virus 2]	taxid:1922766|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-82	288	5.83e-30	67.089000	79	acc:YP_009337230|hypothetical protein 2 [Changjiang tombus-like virus 4]	taxid:1922818|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-83	288	3.20e-22	49.462000	93	acc:YP_009337393|replicase [Wenzhou hepe-like virus 2]	taxid:1923565|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-84	288	1.71e-35	60.638000	94	acc:YP_010769714|RNA-directed RNA polymerase [ssRNA phage Esthiorhiza.4_10]	taxid:2786090|Phobpsivirus agradaptatum|Phobpsivirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-85	288	2.97e-38	67.021000	94	acc:YP_010769714|RNA-directed RNA polymerase [ssRNA phage Esthiorhiza.4_10]	taxid:2786090|Phobpsivirus agradaptatum|Phobpsivirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-86	288	1.62e-17	46.753000	77	acc:YP_009333266|RNA-dependent RNA polymerase [Beihai narna-like virus 4]	taxid:1922456|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-87	287	1.64e-22	49.462000	93	acc:YP_010768845|RNA-directed RNA polymerase [ssRNA phage Gephyllon.1_9]	taxid:2786135|Lehptevirus chorohabitans|Lehptevirus|Atkinsviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-88	285	6.91e-19	72.549000	51	acc:YP_010769943|RNA-directed RNA polymerase [ssRNA phage Esthiorhiza.1_13]	taxid:2786015|Tehnexuvirus edaphadaptatum|Tehnexuvirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-89	277	7.09e-20	42.857000	91	acc:YP_009329821|polyprotein [Bivalve RNA virus G3]	taxid:1926969|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-90	277	5.31e-06	32.927000	82	acc:YP_009337419|polyprotein [Beihai zhaovirus-like virus 1]	taxid:1922757|Riboviria	2024-08-22
SRR12324611	SRS7089795	SRP273560	Bos taurus	9913	SRR12324611_cap3_Contig-91	275	1.23e-17	38.298000	94	acc:YP_009329821|polyprotein [Bivalve RNA virus G3]	taxid:1926969|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-22
