run_id	num_hits	best_E	best_query	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen/sLen	ViralRefSeq_contigs	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
30219_17_S60_R1_001	3	1.00e-01	NCLDV_ssuRiboReduc	2.25e-04	100.0	48 / 51	2	NC_028112.1|Yellowstone lake phycodnavirus 1 DNA, complete genome, isolate: 1	taxid:1586713|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
30219_17_S60_R1_001	1	1.80e-01	NCLDV_ssuRiboReduc	6.00e-01	87.5	48 / 51	1	NC_008518.1|Trichoplusia ni ascovirus 2c, complete genome	taxid:328615|Ascovirus|Ascoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
30219_17_S60_R1_001	1	2.40e+00	NCLDV_ssuRiboReduc	1.40e-02	100.0	48 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
30219_17_S60_R2_001	3	8.50e-01	NCLDV_ssuRiboReduc	2.25e-04	100.0	48 / 51	3	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H13546_18_S5_R1_001	1	4.60e-01	NCLDV_ssuRiboReduc	1.19e-04	100.0	48 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-11
H13546_18_S5_R2_001	1	4.70e+00	Adeno_penton	2.44e-05	100.0	51 / 51	1	NC_001405.1|Human adenovirus C, complete genome	taxid:129951|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-11
H19141_18_S7_R1_001	1	4.00e-01	NCLDV_ssuRiboReduc	1.19e-04	100.0	48 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H19141_18_S7_R1_001	1	1.20e+00	Herpes_POLcore	6.80e-02	87.5	48 / 51	1	NC_022233.1|Porcine cytomegalovirus strain BJ09, complete genome	taxid:1608255|Roseolovirus suidbeta2|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-10
H19141_18_S7_R2_001	1	9.00e-01	NCLDV_ssuRiboReduc	4.95e-04	100.0	51 / 51	1	NC_028108.1|Yellowstone lake phycodnavirus 3 DNA, complete genome, isolate: 3	taxid:1586715|Prasinovirus|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H19141_18_S7_R2_001	1	1.20e+00	Herpes_POLcore	6.80e-02	87.5	48 / 51	1	NC_022233.1|Porcine cytomegalovirus strain BJ09, complete genome	taxid:1608255|Roseolovirus suidbeta2|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-10
H21247_18_S63_R1_001	1	7.40e+00	Adeno_penton	2.44e-05	100.0	48 / 51	1	NC_001405.1|Human adenovirus C, complete genome	taxid:129951|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-10
H21247_18_S63_R2_001	1	2.60e+00	NCLDV_ssuRiboReduc	4.25e-04	100.0	48 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H2338_18_S13_R1_001	2	3.30e-01	NCLDV_ssuRiboReduc	3.35e-05	100.0	51 / 52	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H2338_18_S13_R2_001	1	7.20e+00	NCLDV_ssuRiboReduc	1.00e-03	93.8	48 / 51	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H23753_18_S2_R2_001	1	1.80e+00	NCLDV_ssuRiboReduc	1.40e-02	100.0	48 / 51	1	NC_019495.1|Cyprinid herpesvirus 2 strain ST-J1, complete genome	taxid:317878|Cyvirus cyprinidallo2|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-10
H259_19_S3_R1_001	1	9.90e+00	NCLDV_ssuRiboReduc	2.00e-03	100.0	48 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-11
H259_19_S3_R2_001	1	1.00e+00	NCLDV_ssuRiboReduc	2.50e-01	81.2	48 / 51	1	NC_035797.1|Squirrelpox virus Berlin_2015, complete genome	taxid:2029293|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H259_19_S3_R2_001	1	5.60e+00	Herpes_POLcore	2.40e-01	81.2	48 / 51	1	NC_030200.1|Macaca nemestrina herpesvirus 7, complete genome	taxid:2560568|Roseolovirus macacinebeta9|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-10
H2645_18_S12_R1_001	1	2.20e+00	Adeno_penton	9.40e-06	100.0	51 / 51	1	NC_001405.1|Human adenovirus C, complete genome	taxid:129951|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-11
H3764_18_S9_R1_001	1	3.20e-01	NCLDV_ssuRiboReduc	3.35e-05	100.0	51 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H3764_18_S9_R2_001	1	3.20e-01	NCLDV_ssuRiboReduc	3.35e-05	100.0	51 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:	2024-06-10
H7036_19_S6_R1_001	1	5.10e+00	Adeno_penton	4.60e-05	100.0	51 / 51	1	NC_001405.1|Human adenovirus C, complete genome	taxid:129951|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-10
H7036_19_S6_R1_001	1	5.20e+00	MeML30_mcp	2.00e-03	86.7	45 / 51	1	NC_028094.1|Chrysochromulina ericina virus isolate CeV-01B, complete genome	taxid:455364|Phycodnaviridae|Algavirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H7036_19_S6_R2_001	1	3.60e-01	NCLDV_ssuRiboReduc	3.35e-05	100.0	51 / 51	1	DQ377945.1|Vaccinia virus strain 3737, complete genome	taxid:10245|Orthopoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
H8204_18_S10_R1_001	2	3.50e+00	Adeno_penton	1.19e-04	100.0	48 / 51	2	NC_001405.1|Human adenovirus C, complete genome	taxid:129951|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-11
H8204_18_S10_R1_001	1	4.00e+00	NCLDV_ssuRiboReduc	1.00e-02	100.0	48 / 51	1	NC_019495.1|Cyprinid herpesvirus 2 strain ST-J1, complete genome	taxid:317878|Cyvirus cyprinidallo2|Cyvirus|Alloherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-11
H8204_18_S10_R2_001	3	2.60e+00	Adeno_pIIIa	1.51e-07	100.0	51 / 51	3	NC_001405.1|Human adenovirus C, complete genome	taxid:129951|Mastadenovirus|Adenoviridae|Rowavirales|Tectiliviricetes|Preplasmiviricota|Bamfordvirae|Varidnaviria	2024-06-10
H8204_18_S10_R2_001	1	4.30e+00	NCLDV_ssuRiboReduc	1.00e-03	93.8	48 / 51	1	NC_001132.2|Myxoma virus, complete genome	taxid:10273|Leporipoxvirus|Chordopoxvirinae|Poxviridae|Chitovirales|Pokkesviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-10
