SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-10	299	2.63e-09	50.000000	60	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-11	268	7.75e-27	52.326000	86	acc:YP_010839761|RNA dependent RNA polymerase [Picobirnavirus Equ3]	taxid:1673646|Picobirnavirus|Picobirnaviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-12	261	7.72e-27	60.465000	86	acc:YP_010797480|RNA-dependent RNA polymerase [Pyricularia oryzae ourmia-like virus 1]	taxid:2291940|Pyricularia penoulivirus|Penoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-13	257	6.81e-10	42.308000	78	acc:NP_624350|RNA-dependent RNA polymerase [Fusarium solani virus 1]	taxid:1511847|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-14	248	3.17e-16	46.774000	62	acc:YP_010770168|RNA-directed RNA polymerase [ssRNA phage SRR7976324_2]	taxid:2786695|Kahnayevirus asiovivens|Kahnayevirus|Blumeviridae|Timlovirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-15	240	1.36e-10	42.683000	82	acc:YP_009336903|hypothetical protein 1 [Shahe tombus-like virus 1]	taxid:1923455|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-16	235	6.05e-18	56.923000	65	acc:YP_008719905|polyprotein [Rhizoctonia cerealis alphaendornavirus 1]	taxid:1408133|Alphaendornavirus|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-17	229	7.75e-39	86.842000	76	acc:YP_010800270|RNA dependent RNA polymerase [Plasmopara viticola lesion associated ourmia-like virus 76]	taxid:2686549|Scleroulivirus omicronplasmoparae|Scleroulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-18	212	4.2	30.645000	62	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-19	207	1.61e-16	52.941000	68	acc:YP_010800207|RNA dependent RNA polymerase [Plasmopara viticola lesion associated ourmia-like virus 7]	taxid:2686542|Magoulivirus gammaplasmoparae|Magoulivirus|Botourmiaviridae|Ourlivirales|Miaviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12709638	SRS7424870	SRP285342	Rattus	10114	SRR12709638_cap3_Contig-20	196	2.60e-08	49.057000	53	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
SRR12747321	SRS7453503	SRP285899	Capreolus capreolus	9858	SRR12747321_cap3_Contig-1	127	2.28e-16	73.171000	41	acc:YP_009337737|hypothetical protein 2 [Hubei tombus-like virus 6]	taxid:1923293|Riboviria	2024-07-02
SRR12747321	SRS7453503	SRP285899	Capreolus capreolus	9858	SRR12747321_cap3_Contig-2	121	4.70e-04	47.500000	40	acc:NP_037581|RNA dependent RNA polymerase [Diaporthe ambigua RNA virus 1]	taxid:111470|Riboviria	2024-07-02
SRR12747362	SRS7453564	SRP285899	Capreolus capreolus	9858	SRR12747362_cap3_Contig-1	475	7.01e-107	99.367000	158	acc:NP_620715|RNA replication protein [White clover mosaic virus]	taxid:12188|Potexvirus|Alphaflexiviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR12747362	SRS7453564	SRP285899	Capreolus capreolus	9858	SRR12747362_cap3_Contig-2	135	1.12e-21	97.727000	44	acc:YP_001718499|replicase [Lolium latent virus]	taxid:365150|Lolavirus|Alphaflexiviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-07-02
SRR12747362	SRS7453564	SRP285899	Capreolus capreolus	9858	SRR12747362_cap3_Contig-3	134	4.45e-23	100.000000	43	acc:YP_007438853|polyprotein P2ab [Ryegrass mottle virus]	taxid:119910|Sobemovirus|Solemoviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12747362	SRS7453564	SRP285899	Capreolus capreolus	9858	SRR12747362_cap3_Contig-4	133	2.53e-12	69.048000	42	acc:YP_009333554|hypothetical protein 1 [Beihai picorna-like virus 14]	taxid:1922556|Riboviria	2024-07-02
SRR12747362	SRS7453564	SRP285899	Capreolus capreolus	9858	SRR12747362_cap3_Contig-5	126	9.17e-06	60.606000	33	acc:YP_009337417|hypothetical protein 1 [Changjiang tombus-like virus 9]	taxid:1922823|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-1	1817	7.23e-82	34.110000	472	acc:YP_009333432|hypothetical protein 1 [Beihai picorna-like virus 77]	taxid:1922624|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-2	1383	4.53e-09	22.680000	388	acc:YP_010840811|RNA-dependent RNA polymerase [Brassica campestris chinensis coguvirus 1]	taxid:2894929|Coguvirus chinense|Coguvirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-3	1313	9.25e-68	39.482000	309	acc:YP_009333350|RdRp [Beihai partiti-like virus 2]	taxid:1922504|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-4	873	6.2	28.000000	50	acc:YP_355339|gp4 [Burkholderia phage Bcep176]	taxid:348137|Stanholtvirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-5	819	1.81e-25	30.672000	238	acc:YP_009333144|RNA-dependent RNA polymerase [Beihai narna-like virus 3]	taxid:1922455|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-6	708	1.38e-156	98.718000	234	acc:YP_138518|L protein [parainfluenza virus 5]	taxid:2905673|Orthorubulavirus mammalis|Orthorubulavirus|Rubulavirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-7	595	3.56e-49	45.763000	177	acc:YP_009342434|hypothetical protein 2 [Wuhan insect virus 27]	taxid:1923731|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-8	462	1.20e-27	40.132000	152	acc:YP_010769014|RNA-directed RNA polymerase, partial [ssRNA phage SRR5995670_1]	taxid:2786478|Beshanovirus aquicola|Beshanovirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-9	424	2.18e-28	48.760000	121	acc:YP_009342434|hypothetical protein 2 [Wuhan insect virus 27]	taxid:1923731|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-10	403	5.56e-84	96.241000	133	acc:YP_138518|L protein [parainfluenza virus 5]	taxid:2905673|Orthorubulavirus mammalis|Orthorubulavirus|Rubulavirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-11	342	5.14e-71	95.575000	113	acc:YP_138518|L protein [parainfluenza virus 5]	taxid:2905673|Orthorubulavirus mammalis|Orthorubulavirus|Rubulavirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-12	317	1.03e-52	80.952000	105	acc:YP_009333365|RNA-dependent RNA polymerase [Wuhan pillworm virus 1]	taxid:1923744|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-13	301	5.58e-56	89.796000	98	acc:YP_138518|L protein [parainfluenza virus 5]	taxid:2905673|Orthorubulavirus mammalis|Orthorubulavirus|Rubulavirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-14	294	1.13e-41	93.814000	97	acc:YP_138518|L protein [parainfluenza virus 5]	taxid:2905673|Orthorubulavirus mammalis|Orthorubulavirus|Rubulavirinae|Paramyxoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-15	282	8.35e-15	46.341000	82	acc:YP_009336823|hypothetical protein 2 [Hubei tombus-like virus 23]	taxid:1923270|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-16	277	6.89e-28	54.348000	92	acc:YP_009342434|hypothetical protein 2 [Wuhan insect virus 27]	taxid:1923731|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-17	272	5.41e-33	62.222000	90	acc:YP_009333365|RNA-dependent RNA polymerase [Wuhan pillworm virus 1]	taxid:1923744|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-18	219	1.64e-25	62.500000	72	acc:YP_009337415|hypothetical protein 1 [Hubei picorna-like virus 79]	taxid:1923163|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-19	211	5.72e-10	40.678000	59	acc:NP_042510|hypothetical protein MBVgp3 [Mushroom bacilliform virus]	taxid:32625|Barnavirus|Barnaviridae|Sobelivirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-20	210	5.07e-13	45.588000	68	acc:YP_009507835|RNA-dependent RNA polymerase [Xanthophyllomyces dendrorhous virus L1B]	taxid:1167691|Totivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-21	199	5.44e-04	39.130000	46	acc:YP_009337712|hypothetical protein 2 [Hubei tombus-like virus 36]	taxid:1923284|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-22	180	5.63e-09	48.936000	47	acc:YP_009333277|RNA-dependent RNA polymerase [Beihai narna-like virus 2]	taxid:1922447|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-23	178	1.30e-13	63.043000	46	acc:YP_010769327|RNA-directed RNA polymerase, partial [ssRNA phage ESE007]	taxid:2785997|Duhcivirus defluviicola|Duhcivirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-24	174	2.64e-14	54.545000	55	acc:NP_085473|replicase [Acinetobacter phage AP205]	taxid:154784|Apeevirus quebecense|Apeevirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904653	SRS7591401	SRP288710	Sus scrofa	9823	SRR12904653_cap3_Contig-25	159	3.52e-10	61.538000	39	acc:YP_009507835|RNA-dependent RNA polymerase [Xanthophyllomyces dendrorhous virus L1B]	taxid:1167691|Totivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-1	512	3.06e-32	40.667000	150	acc:YP_009333432|hypothetical protein 1 [Beihai picorna-like virus 77]	taxid:1922624|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-2	510	4.00e-38	46.104000	154	acc:YP_010769020|RNA-directed RNA polymerase [ssRNA phage SRR6960803_4]	taxid:2786620|Kohmavirus luticola|Kohmavirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-3	475	1.26e-30	41.333000	150	acc:YP_009333432|hypothetical protein 1 [Beihai picorna-like virus 77]	taxid:1922624|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-4	292	2.77e-11	34.375000	96	acc:NP_085473|replicase [Acinetobacter phage AP205]	taxid:154784|Apeevirus quebecense|Apeevirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-5	272	3.35e-05	31.081000	74	acc:YP_009333144|RNA-dependent RNA polymerase [Beihai narna-like virus 3]	taxid:1922455|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-6	259	1.80e-27	54.651000	86	acc:YP_009337198|hypothetical protein 2 [Changjiang tombus-like virus 8]	taxid:1922822|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-7	212	1.65e-21	57.971000	69	acc:YP_009315870|polymerase polyprotein [Mosquito dicistrovirus]	taxid:1911442|Centovirus|Dicistroviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-8	178	5.96e-31	88.136000	59	acc:YP_009333174|non-structural polyprotein [Bastrovirus-like_virus/VietNam/Bat/17819_21]	taxid:1906170|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-9	174	5.64e-22	68.966000	58	acc:YP_009333174|non-structural polyprotein [Bastrovirus-like_virus/VietNam/Bat/17819_21]	taxid:1906170|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR12904654	SRS7591400	SRP288710	Sus scrofa	9823	SRR12904654_cap3_Contig-10	172	3.84e-04	39.130000	46	acc:YP_009337712|hypothetical protein 2 [Hubei tombus-like virus 36]	taxid:1923284|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-1	2361	2.40e-43	36.822000	258	acc:YP_009333146|RNA-dependent RNA polymerase [Beihai narna-like virus 26]	taxid:1922454|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-2	1024	5.35e-45	36.122000	263	acc:YP_009333146|RNA-dependent RNA polymerase [Beihai narna-like virus 26]	taxid:1922454|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-3	927	1.60e-60	38.438000	320	acc:YP_010839761|RNA dependent RNA polymerase [Picobirnavirus Equ3]	taxid:1673646|Picobirnavirus|Picobirnaviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-4	630	1.08e-21	39.130000	161	acc:YP_009665972|putative RNA dependent RNA polymerase [Aspergillus ochraceous virus]	taxid:358008|Gammapartitivirus|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-5	570	1.07e-116	89.205000	176	acc:YP_010808970|3D [Bovine picornavirus]	taxid:1564115|Bopivirus A|Bopivirus|Caphthovirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-6	415	3.30e-77	92.063000	126	acc:NP_937979|3D [simian sapelovirus 1]	taxid:1002918|Sapelovirus B|Sapelovirus|Ensavirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-7	338	1.36e-12	41.667000	96	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-8	266	1.32e-11	43.750000	80	acc:YP_009329869|RdRp [Beihai barnacle virus 13]	taxid:1922357|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-9	249	1.35e-52	98.795000	83	acc:NP_859028|3D [Aichivirus B]	taxid:194965|Kobuvirus|Kodimesavirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-07-02
SRR13337186	SRS7952402	SRP267901	Macaca mulatta	9544	SRR13337186_cap3_Contig-10	172	2.86e-09	55.102000	49	acc:YP_010770248|RNA-directed RNA polymerase [ssRNA phage SRR6960799_6]	taxid:2786602|Yenihzavirus borboradaptatum|Yenihzavirus|Blumeviridae|Timlovirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-07-02
SRR13337316	SRS7952274	SRP267901	Macaca mulatta	9544	SRR13337316_cap3_Contig-1	285	5.24e-07	47.917000	48	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
SRR13337316	SRS7952274	SRP267901	Macaca mulatta	9544	SRR13337316_cap3_Contig-2	193	1.46e-06	48.936000	47	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
SRR13337367	SRS7952221	SRP267901	Macaca mulatta	9544	SRR13337367_cap3_Contig-1	401	1.47e-13	33.058000	121	acc:YP_009333146|RNA-dependent RNA polymerase [Beihai narna-like virus 26]	taxid:1922454|Riboviria	2024-07-02
SRR13337367	SRS7952221	SRP267901	Macaca mulatta	9544	SRR13337367_cap3_Contig-2	383	9.81e-19	43.636000	110	acc:YP_009551341|hypothetical protein EXH61_gp1 [Pythium polare bunya-like RNA virus 1]	taxid:2137352|Viruses	2024-07-02
