SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-11	443	0.35	28.571000	56	acc:YP_009330008|hypothetical protein [Changjiang crawfish virus 4]	taxid:1922768|Riboviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-12	422	4.0	34.286000	70	acc:YP_009480942|hypothetical protein pmac_cds_258 [Pandoravirus macleodensis]	taxid:2107707|Pandoravirus	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-13	345	0.67	28.846000	52	acc:NP_056859|phosphoprotein [human respiratory syncytial virus]	taxid:11250|Orthopneumovirus hominis|Orthopneumovirus|Pneumoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-14	343	1.9	32.500000	40	acc:NP_048051|phosphoprotein [bovine respiratory syncytial virus]	taxid:3136119|Orthopneumovirus bovis|Orthopneumovirus|Pneumoviridae|Mononegavirales|Monjiviricetes|Haploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-15	338	1.2	44.444000	45	acc:YP_009345914|replicase polyprotein [Peach virus D]	taxid:1955730|Marafivirus pruni|Marafivirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-16	338	1.2	44.444000	45	acc:YP_009345914|replicase polyprotein [Peach virus D]	taxid:1955730|Marafivirus pruni|Marafivirus|Tymoviridae|Tymovirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-17	337	0.31	42.500000	40	acc:YP_009150265|hypothetical protein ACQ72_gp22 [Propionibacterium phage PHL116M00]	taxid:1500816|Pahexavirus PHL116M00|Pahexavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-18	319	1.8	31.373000	51	acc:YP_008059993|hypothetical protein M193_gp009 [Halorubrum tailed phage 7]	taxid:2847108|Mincapvirus|Hafunaviridae|Thumleimavirales|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-19	318	0.16	31.081000	74	acc:YP_009877833|endolysin [Lactococcus phage 05601]	taxid:2029658|Skunavirus sv05601|Skunavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-20	300	0.56	66.667000	18	acc:YP_004421515|RNA polymerase sigma factor [Synechococcus phage S-CBS2]	taxid:753084|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-21	294	2.9	40.000000	30	acc:NP_050222|major DNA binding protein [Human betaherpesvirus 6B]	taxid:32604|Roseolovirus humanbeta6b|Roseolovirus|Betaherpesvirinae|Orthoherpesviridae|Herpesvirales|Herviviricetes|Peploviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-22	269	3.66e-28	90.741000	54	acc:YP_009268709|polyprotein [Atypical porcine pestivirus 1]	taxid:1873455|Pestivirus scrofae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-23	222	2.7	35.897000	39	acc:YP_009168310|tail completion or Neck1 protein [Pseudomonas phage JD18]	taxid:1225791|Beetrevirus JD18|Beetrevirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568066	ERS14300147	ERP143068	Sus scrofa	9823	ERR10568066_cap3_Contig-24	222	2.7	35.897000	39	acc:YP_009168310|tail completion or Neck1 protein [Pseudomonas phage JD18]	taxid:1225791|Beetrevirus JD18|Beetrevirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568994	ERS14299653	ERP143068	Sus scrofa	9823	ERR10568994_cap3_Contig-1	1997	1.76e-111	37.794000	553	acc:YP_010649013|Ro-like RNA binding protein [Gordonia phage Forza]	taxid:2571247|Forzavirus forza|Forzavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10568994	ERS14299653	ERP143068	Sus scrofa	9823	ERR10568994_cap3_Contig-2	598	0.41	31.429000	105	acc:YP_010086218|glycoprotein precursor complex [Massilia virus]	taxid:391640|Phlebovirus massiliaense|Phlebovirus|Phenuiviridae|Bunyavirales|Ellioviricetes|Polyploviricotina|Negarnaviricota|Orthornavirae|Riboviria	2024-06-26
ERR10569187	ERS14300285	ERP143068	Sus scrofa	9823	ERR10569187_cap3_Contig-1	1425	4.19e-05	23.936000	188	acc:YP_010803261|tubulin-tyrosine ligase/tubulin polyglutamylase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-26
ERR10569187	ERS14300285	ERP143068	Sus scrofa	9823	ERR10569187_cap3_Contig-2	987	1.29e-45	35.685000	241	acc:YP_010056903|RNA-binding protein [Mycobacterium phage Phabba]	taxid:2027899|Myranavirus phabba|Myrnavirus|Ceeclamvirinae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10569187	ERS14300285	ERP143068	Sus scrofa	9823	ERR10569187_cap3_Contig-3	529	0.43	37.255000	51	acc:YP_009006380|hypothetical protein CF80_gp306 [Vibrio phage VH7D]	taxid:1262539|Schizotequatrovirus vh7d|Schizotequatrovirus|Straboviridae|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10569187	ERS14300285	ERP143068	Sus scrofa	9823	ERR10569187_cap3_Contig-4	367	1.19e-74	98.347000	121	acc:YP_009268709|polyprotein [Atypical porcine pestivirus 1]	taxid:1873455|Pestivirus scrofae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR10571114	ERS14300085	ERP143068	Sus scrofa	9823	ERR10571114_cap3_Contig-1	618	0.15	40.000000	45	acc:YP_010803261|tubulin-tyrosine ligase/tubulin polyglutamylase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-26
ERR10571114	ERS14300085	ERP143068	Sus scrofa	9823	ERR10571114_cap3_Contig-2	370	1.78e-15	35.185000	108	acc:YP_010648843|Ro-like RNA binding protein [Gordonia phage Sixama]	taxid:2653271|Sixamavirus sixama|Sixamavirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10571114	ERS14300085	ERP143068	Sus scrofa	9823	ERR10571114_cap3_Contig-3	363	2.23e-65	98.347000	121	acc:YP_009268709|polyprotein [Atypical porcine pestivirus 1]	taxid:1873455|Pestivirus scrofae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR10571298	ERS14300283	ERP143068	Sus scrofa	9823	ERR10571298_cap3_Contig-1	1246	1.65e-73	35.280000	411	acc:YP_010648642|hypothetical protein PP301_gp125 [Gordonia phage GMA2]	taxid:1647283|Gimaduovirus GMA2|Gimaduovirus|Caudoviricetes|Uroviricota|Heunggongvirae|Duplodnaviria	2024-06-26
ERR10571310	ERS14300283	ERP143068	Sus scrofa	9823	ERR10571310_cap3_Contig-1	217	1.76e-44	95.833000	72	acc:YP_009268709|polyprotein [Atypical porcine pestivirus 1]	taxid:1873455|Pestivirus scrofae|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR4342331	ERS4821319	ERP122910	Bos taurus	9913	ERR4342331_cap3_Contig-1	222	2.75e-42	93.151000	73	acc:YP_009259250|NS5B protein peptide [Bovine hepacivirus]	taxid:1633878|Hepacivirus bovis|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR4342331	ERS4821319	ERP122910	Bos taurus	9913	ERR4342331_cap3_Contig-2	192	1.01e-33	90.323000	62	acc:YP_009130616|polyprotein [Bovine hepacivirus]	taxid:1633878|Hepacivirus bovis|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
ERR4342331	ERS4821319	ERP122910	Bos taurus	9913	ERR4342331_cap3_Contig-3	157	2.76e-26	94.000000	50	acc:YP_009506363|polyprotein [Hepacivirus bovis]	taxid:3052226|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
SRR11306585	SRS6319150	SRP221861	Antechinus flavipes	38775	SRR11306585_cap3_Contig-1	697	3.59e-110	69.397000	232	acc:YP_009709880|RNA-dependent RNA polymerase NS5B [Hepacivirus P]	taxid:2202225|Hepacivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-25
SRR12507950	SRS7251525	SRP107302	Tursiops truncatus	9739	SRR12507950_cap3_Contig-1	2072	1.11e-09	25.000000	204	acc:YP_010803261|tubulin-tyrosine ligase/tubulin polyglutamylase [Fadolivirus algeromassiliense]	taxid:3060017|Fadolivirus|Klosneuvirinae|Mimiviridae|Imitervirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-26
SRR12507950	SRS7251525	SRP107302	Tursiops truncatus	9739	SRR12507950_cap3_Contig-2	1073	0.0	98.599000	357	acc:YP_009513240|polyprotein [Bovine viral diarrhea virus 2]	taxid:54315|Pestivirus tauri|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
SRR12507950	SRS7251525	SRP107302	Tursiops truncatus	9739	SRR12507950_cap3_Contig-3	689	3.61e-149	96.507000	229	acc:YP_009513240|polyprotein [Bovine viral diarrhea virus 2]	taxid:54315|Pestivirus tauri|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
SRR12638755	SRS7363384	SRP282359	Bos taurus	9913	SRR12638755_cap3_Contig-1	190	6.71e-25	86.792000	53	acc:YP_010796611|polyprotein [Bovine viral diarrhea virus 2]	taxid:54315|Pestivirus tauri|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-26
SRR12638755	SRS7363384	SRP282359	Bos taurus	9913	SRR12638755_cap3_Contig-2	112	6.5	41.667000	24	acc:YP_009337742|RdRp [Hubei permutotetra-like virus 5]	taxid:1923079|Riboviria	2024-06-26
SRR13337424	SRS7952164	SRP267901	Macaca mulatta	9544	SRR13337424_cap3_Contig-1	851	0.70	26.667000	90	acc:YP_010796408|V2 [Sesame yellow mosaic virus]	taxid:2231646|Turncurtovirus|Geminiviridae|Geplafuvirales|Repensiviricetes|Cressdnaviricota|Shotokuvirae|Monodnaviria	2024-06-25
SRR13337424	SRS7952164	SRP267901	Macaca mulatta	9544	SRR13337424_cap3_Contig-2	848	0.0	87.544000	281	acc:NP_776271|nonstructural protein NS5B [Bovine viral diarrhea virus 1]	taxid:11099|Pestivirus bovis|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-25
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-1	6584	0.0	85.688000	2194	acc:YP_010802444|polyprotein [Dongyang pangolin virus]	taxid:2713211|Pestivirus P|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-2	2165	1.77e-53	31.566000	396	acc:YP_009342179|RNA-dependent DNA polymerase [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-3	1994	1.37e-53	31.122000	392	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-4	1970	1.89e-49	37.671000	292	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-5	1909	9.34e-67	35.381000	407	acc:YP_009342179|RNA-dependent DNA polymerase [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-6	1864	4.27e-58	35.119000	336	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-7	1839	6.07e-34	37.671000	146	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-8	1469	4.50e-39	37.209000	215	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-9	1241	4.12e-44	39.352000	216	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-10	1102	8.59e-15	32.323000	99	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-11	1081	1.27e-11	38.889000	90	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-12	911	6.19e-32	31.915000	235	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-13	822	1.18e-27	31.492000	181	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-14	806	5.39e-149	82.331000	266	acc:YP_010802444|polyprotein [Dongyang pangolin virus]	taxid:2713211|Pestivirus P|Pestivirus|Flaviviridae|Amarillovirales|Flasuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-15	770	2.21e-09	45.455000	55	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-16	755	9.19e-32	35.714000	210	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-17	750	2.08e-21	42.727000	110	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-18	681	1.72e-15	40.000000	105	acc:YP_009342179|RNA-dependent DNA polymerase [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-19	673	9.42e-18	50.000000	58	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-20	654	3.21e-21	53.061000	49	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-21	625	1.86e-17	45.055000	91	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-22	590	4.98e-15	32.374000	139	acc:YP_010087922|RNA-dependent DNA polymerase [Lymphocystis disease virus 4]	taxid:2704413|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-23	584	2.32e-20	36.923000	130	acc:YP_009342179|RNA-dependent DNA polymerase [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-24	564	4.57e-13	35.664000	143	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-25	519	9.03e-07	38.462000	39	acc:YP_009342179|RNA-dependent DNA polymerase [Lymphocystis disease virus Sa]	taxid:1898060|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-26	513	2.35e-09	51.429000	35	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-27	486	4.16e-15	35.398000	113	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
SRR13364366	SRS7974787	SRP300585	Manis javanica	9974	SRR13364366_cap3_Contig-28	486	4.16e-15	35.398000	113	acc:YP_073558|RNA-dependent DNA polymerase [lymphocystis disease virus-China]	taxid:256729|Lymphocystis disease virus 2|Lymphocystivirus|Alphairidovirinae|Iridoviridae|Pimascovirales|Megaviricetes|Nucleocytoviricota|Bamfordvirae|Varidnaviria	2024-06-30
