SRA_run	SRA_sample	SRA_study	host_taxon	host_taxid	contig_id	contig_len	ViralRefSeq_E	ViralRefSeq_ident	ViralRefSeq_aLen	ViralRefSeq_subject	ViralRefSeq_taxonomy	date_analyzed
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-14	1066	0.0	99.718000	355	acc:YP_001718610|ORF1ab polyprotein [Miniopterus bat coronavirus HKU8]	taxid:694001|Minunacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-15	837	3.98e-155	73.381000	278	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-16	790	1.79e-08	28.758000	153	acc:NP_624325|RNA-dependent RNA-polymerase [Zygosaccharomyces bailii virus Z]	taxid:114871|Zybavirus bailii|Zybavirus|Amalgaviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-17	782	8.62e-159	80.000000	260	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-18	718	5.18e-40	46.190000	210	acc:YP_010769017|RNA-directed RNA polymerase, partial [ssRNA phage SRR7976325_5]	taxid:2786720|Kahshuvirus borborenecus|Kahshuvirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-19	664	2.43e-122	80.455000	220	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-20	605	9.01e-67	56.250000	192	acc:YP_009553502|polyprotein [Helianthus annuus alphaendornavirus]	taxid:2184469|Alphaendornavirus|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-21	583	2.41e-100	78.866000	194	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-22	559	2.39e-26	42.857000	133	acc:YP_009336994|hypothetical protein 1 [Wenzhou picorna-like virus 28]	taxid:1923613|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-23	539	9.04e-103	80.447000	179	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-24	510	1.44e-24	43.220000	118	acc:YP_009553502|polyprotein [Helianthus annuus alphaendornavirus]	taxid:2184469|Alphaendornavirus|Endornaviridae|Martellivirales|Alsuviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-25	507	1.93e-83	82.143000	168	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-26	471	1.10e-103	100.000000	156	acc:YP_001718603|ORF1ab polyprotein [Bat coronavirus 1A]	taxid:393767|Miniopterus bat coronavirus 1|Minunacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-27	400	1.24e-68	78.195000	133	acc:YP_009664723|polyprotein, partial [Bat picornavirus]	taxid:1281456|Shanbavirus aminfuli|Shanbavirus|Paavivirinae|Picornaviridae|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-28	389	1.98e-08	28.346000	127	acc:YP_009389417|ORF1/ORF2 fusion protein [Antonospora locustae virus 1]	taxid:1872708|Amalgaviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-29	379	6.30e-59	80.800000	125	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-30	377	2.68e-45	58.871000	124	acc:YP_459920|p89 protein [Maize necrotic streak virus]	taxid:137556|Zeavirus zeae|Zeavirus|Procedovirinae|Tombusviridae|Tolivirales|Tolucaviricetes|Kitrinoviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-31	373	7.03e-58	78.226000	124	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-32	349	2.42e-61	76.724000	116	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-33	329	2.53e-53	75.229000	109	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-34	329	6.70e-43	78.505000	107	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-35	321	2.26e-51	71.963000	107	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-36	294	2.41e-59	95.876000	97	acc:YP_001718603|ORF1ab polyprotein [Bat coronavirus 1A]	taxid:393767|Miniopterus bat coronavirus 1|Minunacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-37	292	7.43e-15	37.895000	95	acc:YP_010799188|RNA-dependent RNA polymerases [Alternaria brassicicola mitovirus]	taxid:1676469|Unuamitovirus albr1|Unuamitovirus|Mitoviridae|Cryppavirales|Howeltoviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-38	287	1.32e-42	67.021000	94	acc:YP_009553600|nonstructural polyprotein [Blackbird arilivirus]	taxid:2099352|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-39	284	2.87e-58	98.936000	94	acc:YP_001718603|ORF1ab polyprotein [Bat coronavirus 1A]	taxid:393767|Miniopterus bat coronavirus 1|Minunacovirus|Alphacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-40	277	1.11e-21	61.728000	81	acc:YP_009329983|hypothetical protein 2 [Hubei sobemo-like virus 9]	taxid:1923242|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-41	271	1.07e-25	54.348000	92	acc:NP_573541|putative replicase [Euprosterna elaeasa virus]	taxid:186165|Alphapermutotetravirus|Permutotetraviridae|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-42	255	5.12e-45	81.176000	85	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-43	254	1.05e-34	68.675000	83	acc:YP_009143313|RNA-dependent RNA polymerase [Camponotus yamaokai virus]	taxid:1608533|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-44	253	1.79e-41	79.518000	83	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-45	253	6.85e-09	38.095000	84	acc:YP_009329882|RdRp [Wuhan insect virus 23]	taxid:1923727|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-46	252	5.02e-40	75.904000	83	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-47	251	8.92e-42	76.829000	82	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-48	251	2.28e-23	55.422000	83	acc:YP_009507829|polyprotein [Scheffersomyces segobiensis virus L]	taxid:1300323|Totivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-49	250	1.07e-32	68.675000	83	acc:YP_009553600|nonstructural polyprotein [Blackbird arilivirus]	taxid:2099352|Picornavirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-50	250	1.81e-37	75.610000	82	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-51	249	1.80e-39	76.250000	80	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-52	246	5.31e-33	80.488000	82	acc:YP_009664790|non-structural polyprotein 1AB, partial [Bat astrovirus Tm/Guangxi/LD38/2007]	taxid:627576|Mamastrovirus 19|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-53	244	1.38e-42	81.481000	81	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-54	243	1.46e-19	54.430000	79	acc:YP_009330126|hypothetical protein 2 [Hubei sobemo-like virus 40]	taxid:1923228|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-55	242	3.08e-10	38.961000	77	acc:YP_009164038|RNA-dependent RNA polymerase [Verticillium dahliae partitivirus 1]	taxid:1310424|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-56	241	8.52e-44	84.810000	79	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-57	241	1.77e-28	60.759000	79	acc:YP_010770449|RNA-directed RNA polymerase [ssRNA phage Zoerhiza.2_25]	taxid:2786805|Hodnevirus terradaptatum|Hodnevirus|Steitzviridae|Timlovirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-58	233	1.08e-30	71.429000	77	acc:YP_010770923|RNA-directed RNA polymerase [ssRNA phage Zoerhiza.2_6]	taxid:2786814|Milihnovirus solihabitans|Milihnovirus|Steitzviridae|Timlovirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-59	233	4.76e-42	86.842000	76	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-60	229	2.12e-22	56.579000	76	acc:YP_010769017|RNA-directed RNA polymerase, partial [ssRNA phage SRR7976325_5]	taxid:2786720|Kahshuvirus borborenecus|Kahshuvirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-61	227	3.98e-38	80.000000	75	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-62	221	1.08e-25	64.865000	74	acc:YP_010769017|RNA-directed RNA polymerase, partial [ssRNA phage SRR7976325_5]	taxid:2786720|Kahshuvirus borborenecus|Kahshuvirus|Duinviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-63	213	2.14e-09	38.028000	71	acc:NP_898833|RNA-dependent RNA polymerase [Helicobasidium mompa totivirus 1-17]	taxid:196690|Victorivirus|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-64	212	6.21e-15	53.704000	54	acc:NP_573541|putative replicase [Euprosterna elaeasa virus]	taxid:186165|Alphapermutotetravirus|Permutotetraviridae|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-65	205	4.60e-23	77.941000	68	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-66	205	2.46e-36	85.075000	67	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-67	203	1.59e-12	43.243000	74	acc:YP_008327312|RNA-dependent RNA polymerase [Ustilaginoidea virens partitivirus 2]	taxid:1415665|Partitiviridae|Durnavirales|Duplopiviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-68	198	4.08e-16	57.895000	57	acc:YP_009552789|RNA dependent RNA polymerase [Diatom colony associated dsRNA virus 5]	taxid:1678164|Totiviridae|Ghabrivirales|Chrymotiviricetes|Duplornaviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-69	182	5.01e-22	65.000000	60	acc:YP_009052461|ORF1b [Feline astrovirus D1]	taxid:1538452|Mamastrovirus 2|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-70	177	1.23e-12	54.717000	53	acc:YP_009329984|hypothetical protein [Beihai noda-like virus 29]	taxid:1922483|Riboviria	2024-08-16
SRR13364363	SRS7974789	SRP300585	Rhinolophus	49442	SRR13364363_cap3_Contig-71	159	3.64e-26	80.769000	52	acc:YP_009664787|polyprotein 1AB, partial [Mamastrovirus 18]	taxid:1239582|Mamastrovirus|Astroviridae|Stellavirales|Stelpaviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR14344051	SRS8787321	SRP316737	Chlorocebus sabaeus	60711	SRR14344051_cap3_Contig-1	190	8.09e-37	98.305000	59	acc:YP_009724389|ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR14344051	SRS8787321	SRP316737	Chlorocebus sabaeus	60711	SRR14344051_cap3_Contig-2	177	3.89e-21	100.000000	38	acc:YP_009724389|ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR14344051	SRS8787321	SRP316737	Chlorocebus sabaeus	60711	SRR14344051_cap3_Contig-3	172	1.40e-24	100.000000	42	acc:YP_009724389|ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR14344051	SRS8787321	SRP316737	Chlorocebus sabaeus	60711	SRR14344051_cap3_Contig-4	161	1.94e-20	94.737000	38	acc:YP_010769699|RNA-directed RNA polymerase [ssRNA phage SRR5466364_4]	taxid:2786398|Pehohrivirus asiohabitans|Pehohrivirus|Fiersviridae|Norzivirales|Leviviricetes|Lenarviricota|Orthornavirae|Riboviria	2024-08-20
SRR14344051	SRS8787321	SRP316737	Chlorocebus sabaeus	60711	SRR14344051_cap3_Contig-5	159	1.24e-10	96.154000	26	acc:YP_009724389|ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-20
SRR14344053	SRS8787323	SRP316737	Chlorocebus sabaeus	60711	SRR14344053_cap3_Contig-1	389	1.68e-81	100.000000	124	acc:YP_009725307|RNA-dependent RNA polymerase [Severe acute respiratory syndrome coronavirus 2]	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
SRR14344053	SRS8787323	SRP316737	Chlorocebus sabaeus	60711	SRR14344053_cap3_Contig-2	381	5.58e-82	100.000000	118	acc:YP_009724389|ORF1ab polyprotein [Severe acute respiratory syndrome coronavirus 2]	taxid:2697049|Severe acute respiratory syndrome-related coronavirus|Sarbecovirus|Betacoronavirus|Orthocoronavirinae|Coronaviridae|Cornidovirineae|Nidovirales|Pisoniviricetes|Pisuviricota|Orthornavirae|Riboviria	2024-08-16
